Namespace(batch_size=32, data_dir='./data/HDUOJ', data_name='HDUOJ', dataset_type='HDUOJ', decay_epoch=20, final_fc_dim=100, final_lr=1e-05, future_sequence_len=2, generate_files=0, gpu=1, init_lr=0.01, init_std=0.1, learning_trend_embed_dim=200, load='HDUOJ', lr=0.01, lr_decay=0, max_iter=20, maxgradnorm=50.0, memory_key_state_dim=50, memory_size=20, memory_value_state_dim=200, model_type='FINER-LSTMA', momentum=0.9, n_question=5320, num_attention_heads=4, picture=1, q_embed_dim=50, qa_embed_dim=200, read_dim=100, save='HDUOJ', seed=1, seqlen=100, show=True, similar_user_num=2, test=False, train_test=0, wd=5e-05)Epoch 1/20, loss : 0.31974, auc : 0.92772, accuracy : 0.87343
Epoch 1/20, valid auc : 0.91194, valid accuracy : 0.84700
0.0000 to 0.9119
test_auc: 0.6138	test_accuracy: 0.5758	test_loss: 0.6869	
74test_auc: 0.9359	test_accuracy: 0.8857	test_loss: nan	
75test_auc: 0.9382	test_accuracy: 0.8878	test_loss: nan	
76test_auc: 0.9318	test_accuracy: 0.8789	test_loss: nan	
77test_auc: 0.9313	test_accuracy: 0.8885	test_loss: nan	
78test_auc: 0.9301	test_accuracy: 0.8825	test_loss: nan	
79test_auc: 0.9310	test_accuracy: 0.8811	test_loss: nan	
80test_auc: 0.9325	test_accuracy: 0.8802	test_loss: nan	
81test_auc: 0.9312	test_accuracy: 0.8816	test_loss: nan	
82test_auc: 0.9337	test_accuracy: 0.8770	test_loss: nan	
83test_auc: 0.9324	test_accuracy: 0.8808	test_loss: nan	
84test_auc: 0.9340	test_accuracy: 0.8839	test_loss: nan	
85test_auc: 0.9245	test_accuracy: 0.8771	test_loss: nan	
86test_auc: 0.9312	test_accuracy: 0.8915	test_loss: nan	
87test_auc: 0.9308	test_accuracy: 0.8797	test_loss: nan	
88test_auc: 0.9291	test_accuracy: 0.8819	test_loss: nan	
89test_auc: 0.9336	test_accuracy: 0.8810	test_loss: nan	
90test_auc: 0.9215	test_accuracy: 0.8715	test_loss: nan	
91test_auc: 0.9309	test_accuracy: 0.8786	test_loss: nan	
92test_auc: 0.9314	test_accuracy: 0.8757	test_loss: nan	
93test_auc: 0.9329	test_accuracy: 0.8801	test_loss: nan	
94test_auc: 0.9239	test_accuracy: 0.8740	test_loss: nan	
95test_auc: 0.9225	test_accuracy: 0.8764	test_loss: nan	
96test_auc: 0.9179	test_accuracy: 0.8719	test_loss: nan	
97test_auc: 0.9279	test_accuracy: 0.8807	test_loss: nan	
98test_auc: 0.9308	test_accuracy: 0.8838	test_loss: nan	
99Epoch 5/20, loss : 0.26611, auc : 0.95208, accuracy : 0.89708
Epoch 5/20, valid auc : 0.91545, valid accuracy : 0.85534
0.9153 to 0.9155
test_auc: 0.6166	test_accuracy: 0.5703	test_loss: 0.6881	
0test_auc: 0.8511	test_accuracy: 0.8311	test_loss: 0.4664	
1test_auc: 0.9058	test_accuracy: 0.8645	test_loss: 0.3658	
2test_auc: 0.9268	test_accuracy: 0.8820	test_loss: 0.3177	
3test_auc: 0.9300	test_accuracy: 0.8832	test_loss: 0.3108	
4test_auc: 0.9294	test_accuracy: 0.8803	test_loss: 0.3112	
5test_auc: 0.9294	test_accuracy: 0.8820	test_loss: 0.3097	
6test_auc: 0.9338	test_accuracy: 0.8832	test_loss: 0.3043	
7test_auc: 0.9342	test_accuracy: 0.8846	test_loss: 0.3011	
8test_auc: 0.9359	test_accuracy: 0.8840	test_loss: 0.3021	
9test_auc: 0.9337	test_accuracy: 0.8798	test_loss: nan	
10test_auc: 0.9311	test_accuracy: 0.8796	test_loss: nan	
11test_auc: 0.9320	test_accuracy: 0.8774	test_loss: nan	
12test_auc: 0.9314	test_accuracy: 0.8799	test_loss: nan	
13test_auc: 0.9360	test_accuracy: 0.8852	test_loss: nan	
14test_auc: 0.9338	test_accuracy: 0.8801	test_loss: nan	
15test_auc: 0.9340	test_accuracy: 0.8808	test_loss: nan	
16test_auc: 0.9326	test_accuracy: 0.8780	test_loss: nan	
17test_auc: 0.9312	test_accuracy: 0.8806	test_loss: nan	
18test_auc: 0.9332	test_accuracy: 0.8809	test_loss: nan	
19test_auc: 0.9342	test_accuracy: 0.8785	test_loss: nan	
20test_auc: 0.9334	test_accuracy: 0.8839	test_loss: nan	
21test_auc: 0.9315	test_accuracy: 0.8776	test_loss: nan	
22test_auc: 0.9353	test_accuracy: 0.8854	test_loss: nan	
23test_auc: 0.9360	test_accuracy: 0.8793	test_loss: nan	
24test_auc: 0.9310	test_accuracy: 0.8828	test_loss: nan	
25test_auc: 0.9324	test_accuracy: 0.8787	test_loss: nan	
26test_auc: 0.9280	test_accuracy: 0.8755	test_loss: nan	
27test_auc: 0.9305	test_accuracy: 0.8727	test_loss: nan	
28test_auc: 0.9324	test_accuracy: 0.8779	test_loss: nan	
29test_auc: 0.9277	test_accuracy: 0.8718	test_loss: nan	
30test_auc: 0.9321	test_accuracy: 0.8772	test_loss: nan	
31test_auc: 0.9255	test_accuracy: 0.8706	test_loss: nan	
32test_auc: 0.9327	test_accuracy: 0.8772	test_loss: nan	
33test_auc: 0.9291	test_accuracy: 0.8769	test_loss: nan	
34test_auc: 0.9236	test_accuracy: 0.8675	test_loss: nan	
35test_auc: 0.9277	test_accuracy: 0.8698	test_loss: nan	
36test_auc: 0.9238	test_accuracy: 0.8709	test_loss: nan	
37test_auc: 0.9345	test_accuracy: 0.8792	test_loss: nan	
38test_auc: 0.9296	test_accuracy: 0.8746	test_loss: nan	
39test_auc: 0.9318	test_accuracy: 0.8739	test_loss: nan	
40test_auc: 0.9301	test_accuracy: 0.8757	test_loss: nan	
41test_auc: 0.9323	test_accuracy: 0.8808	test_loss: nan	
42test_auc: 0.9318	test_accuracy: 0.8792	test_loss: nan	
43test_auc: 0.9292	test_accuracy: 0.8774	test_loss: nan	
44test_auc: 0.9292	test_accuracy: 0.8786	test_loss: nan	
45test_auc: 0.9289	test_accuracy: 0.8701	test_loss: nan	
46test_auc: 0.9347	test_accuracy: 0.8787	test_loss: nan	
47test_auc: 0.9248	test_accuracy: 0.8662	test_loss: nan	
48test_auc: 0.9234	test_accuracy: 0.8660	test_loss: nan	
49test_auc: 0.9327	test_accuracy: 0.8773	test_loss: nan	
50test_auc: 0.9315	test_accuracy: 0.8794	test_loss: nan	
51test_auc: 0.9291	test_accuracy: 0.8789	test_loss: nan	
52test_auc: 0.9354	test_accuracy: 0.8805	test_loss: nan	
53test_auc: 0.9347	test_accuracy: 0.8793	test_loss: nan	
54test_auc: 0.9284	test_accuracy: 0.8720	test_loss: nan	
55test_auc: 0.9323	test_accuracy: 0.8825	test_loss: nan	
56test_auc: 0.9222	test_accuracy: 0.8654	test_loss: nan	
57test_auc: 0.9343	test_accuracy: 0.8805	test_loss: nan	
58test_auc: 0.9356	test_accuracy: 0.8776	test_loss: nan	
59test_auc: 0.9319	test_accuracy: 0.8753	test_loss: nan	
60test_auc: 0.9311	test_accuracy: 0.8786	test_loss: nan	
61test_auc: 0.9291	test_accuracy: 0.8749	test_loss: nan	
62test_auc: 0.9275	test_accuracy: 0.8763	test_loss: nan	
63test_auc: 0.9351	test_accuracy: 0.8742	test_loss: nan	
64test_auc: 0.9352	test_accuracy: 0.8840	test_loss: nan	
65test_auc: 0.9254	test_accuracy: 0.8727	test_loss: nan	
66test_auc: 0.9285	test_accuracy: 0.8724	test_loss: nan	
67test_auc: 0.9299	test_accuracy: 0.8755	test_loss: nan	
68test_auc: 0.9319	test_accuracy: 0.8706	test_loss: nan	
69test_auc: 0.9288	test_accuracy: 0.8734	test_loss: nan	
70test_auc: 0.9292	test_accuracy: 0.8659	test_loss: nan	
71test_auc: 0.9324	test_accuracy: 0.8747	test_loss: nan	
72test_auc: 0.9350	test_accuracy: 0.8798	test_loss: nan	
73test_auc: 0.9377	test_accuracy: 0.8815	test_loss: nan	
74test_auc: 0.9362	test_accuracy: 0.8809	test_loss: nan	
75test_auc: 0.9390	test_accuracy: 0.8853	test_loss: nan	
76test_auc: 0.9329	test_accuracy: 0.8754	test_loss: nan	
77test_auc: 0.9319	test_accuracy: 0.8809	test_loss: nan	
78test_auc: 0.9311	test_accuracy: 0.8742	test_loss: nan	
79test_auc: 0.9317	test_accuracy: 0.8727	test_loss: nan	
80test_auc: 0.9345	test_accuracy: 0.8762	test_loss: nan	
81test_auc: 0.9319	test_accuracy: 0.8736	test_loss: nan	
82test_auc: 0.9350	test_accuracy: 0.8720	test_loss: nan	
83test_auc: 0.9325	test_accuracy: 0.8729	test_loss: nan	
84test_auc: 0.9345	test_accuracy: 0.8775	test_loss: nan	
85test_auc: 0.9245	test_accuracy: 0.8700	test_loss: nan	
86test_auc: 0.9321	test_accuracy: 0.8836	test_loss: nan	
87test_auc: 0.9305	test_accuracy: 0.8740	test_loss: nan	
88test_auc: 0.9286	test_accuracy: 0.8748	test_loss: nan	
89test_auc: 0.9339	test_accuracy: 0.8769	test_loss: nan	
90test_auc: 0.9228	test_accuracy: 0.8645	test_loss: nan	
91test_auc: 0.9305	test_accuracy: 0.8747	test_loss: nan	
92test_auc: 0.9308	test_accuracy: 0.8725	test_loss: nan	
93test_auc: 0.9336	test_accuracy: 0.8758	test_loss: nan	
94test_auc: 0.9248	test_accuracy: 0.8664	test_loss: nan	
95test_auc: 0.9238	test_accuracy: 0.8742	test_loss: nan	
96test_auc: 0.9193	test_accuracy: 0.8656	test_loss: nan	
97test_auc: 0.9294	test_accuracy: 0.8751	test_loss: nan	
98test_auc: 0.9311	test_accuracy: 0.8728	test_loss: nan	
99Epoch 6/20, loss : 0.26280, auc : 0.95339, accuracy : 0.89834
Epoch 6/20, valid auc : 0.91549, valid accuracy : 0.85603
0.9155 to 0.9155
test_auc: 0.6173	test_accuracy: 0.5824	test_loss: 0.6787	
0test_auc: 0.8520	test_accuracy: 0.8301	test_loss: 0.4650	
1test_auc: 0.9059	test_accuracy: 0.8650	test_loss: 0.3661	
2test_auc: 0.9274	test_accuracy: 0.8816	test_loss: 0.3167	
3test_auc: 0.9301	test_accuracy: 0.8832	test_loss: 0.3113	
4test_auc: 0.9295	test_accuracy: 0.8804	test_loss: 0.3114	
5test_auc: 0.9295	test_accuracy: 0.8815	test_loss: 0.3106	
6test_auc: 0.9338	test_accuracy: 0.8841	test_loss: 0.3040	
7test_auc: 0.9342	test_accuracy: 0.8846	test_loss: 0.3019	
8test_auc: 0.9359	test_accuracy: 0.8838	test_loss: 0.3027	
9test_auc: 0.9336	test_accuracy: 0.8802	test_loss: nan	
10test_auc: 0.9312	test_accuracy: 0.8790	test_loss: nan	
11test_auc: 0.9321	test_accuracy: 0.8777	test_loss: nan	
12test_auc: 0.9317	test_accuracy: 0.8794	test_loss: nan	
13test_auc: 0.9363	test_accuracy: 0.8856	test_loss: nan	
14test_auc: 0.9338	test_accuracy: 0.8787	test_loss: nan	
15test_auc: 0.9340	test_accuracy: 0.8822	test_loss: nan	
16test_auc: 0.9327	test_accuracy: 0.8785	test_loss: nan	
17test_auc: 0.9314	test_accuracy: 0.8790	test_loss: nan	
18test_auc: 0.9337	test_accuracy: 0.8819	test_loss: nan	
19test_auc: 0.9346	test_accuracy: 0.8777	test_loss: nan	
20test_auc: 0.9337	test_accuracy: 0.8834	test_loss: nan	
21test_auc: 0.9310	test_accuracy: 0.8765	test_loss: nan	
22test_auc: 0.9349	test_accuracy: 0.8853	test_loss: nan	
23test_auc: 0.9356	test_accuracy: 0.8804	test_loss: nan	
24test_auc: 0.9308	test_accuracy: 0.8826	test_loss: nan	
25test_auc: 0.9324	test_accuracy: 0.8789	test_loss: nan	
26test_auc: 0.9282	test_accuracy: 0.8738	test_loss: nan	
27test_auc: 0.9305	test_accuracy: 0.8729	test_loss: nan	
28test_auc: 0.9322	test_accuracy: 0.8775	test_loss: nan	
29test_auc: 0.9274	test_accuracy: 0.8738	test_loss: nan	
30test_auc: 0.9321	test_accuracy: 0.8795	test_loss: nan	
31test_auc: 0.9250	test_accuracy: 0.8693	test_loss: nan	
32test_auc: 0.9330	test_accuracy: 0.8779	test_loss: nan	
33test_auc: 0.9292	test_accuracy: 0.8769	test_loss: nan	
34test_auc: 0.9237	test_accuracy: 0.8688	test_loss: nan	
35test_auc: 0.9273	test_accuracy: 0.8683	test_loss: nan	
36test_auc: 0.9241	test_accuracy: 0.8707	test_loss: nan	
37test_auc: 0.9346	test_accuracy: 0.8798	test_loss: nan	
38test_auc: 0.9292	test_accuracy: 0.8735	test_loss: nan	
39test_auc: 0.9311	test_accuracy: 0.8732	test_loss: nan	
40test_auc: 0.9300	test_accuracy: 0.8752	test_loss: nan	
41test_auc: 0.9326	test_accuracy: 0.8811	test_loss: nan	
42test_auc: 0.9317	test_accuracy: 0.8777	test_loss: nan	
43test_auc: 0.9296	test_accuracy: 0.8765	test_loss: nan	
44test_auc: 0.9295	test_accuracy: 0.8777	test_loss: nan	
45test_auc: 0.9296	test_accuracy: 0.8697	test_loss: nan	
46test_auc: 0.9345	test_accuracy: 0.8802	test_loss: nan	
47test_auc: 0.9251	test_accuracy: 0.8654	test_loss: nan	
48test_auc: 0.9237	test_accuracy: 0.8661	test_loss: nan	
49test_auc: 0.9320	test_accuracy: 0.8769	test_loss: nan	
50test_auc: 0.9312	test_accuracy: 0.8804	test_loss: nan	
51test_auc: 0.9293	test_accuracy: 0.8793	test_loss: nan	
52test_auc: 0.9363	test_accuracy: 0.8813	test_loss: nan	
53test_auc: 0.9349	test_accuracy: 0.8791	test_loss: nan	
54test_auc: 0.9280	test_accuracy: 0.8731	test_loss: nan	
55test_auc: 0.9331	test_accuracy: 0.8837	test_loss: nan	
56test_auc: 0.9215	test_accuracy: 0.8663	test_loss: nan	
57test_auc: 0.9341	test_accuracy: 0.8801	test_loss: nan	
58test_auc: 0.9351	test_accuracy: 0.8756	test_loss: nan	
59test_auc: 0.9320	test_accuracy: 0.8758	test_loss: nan	
60test_auc: 0.9307	test_accuracy: 0.8780	test_loss: nan	
61test_auc: 0.9300	test_accuracy: 0.8727	test_loss: nan	
62test_auc: 0.9281	test_accuracy: 0.8749	test_loss: nan	
63test_auc: 0.9352	test_accuracy: 0.8758	test_loss: nan	
64test_auc: 0.9350	test_accuracy: 0.8818	test_loss: nan	
65test_auc: 0.9259	test_accuracy: 0.8727	test_loss: nan	
66test_auc: 0.9287	test_accuracy: 0.8739	test_loss: nan	
67test_auc: 0.9297	test_accuracy: 0.8761	test_loss: nan	
68test_auc: 0.9313	test_accuracy: 0.8688	test_loss: nan	
69test_auc: 0.9280	test_accuracy: 0.8742	test_loss: nan	
70test_auc: 0.9300	test_accuracy: 0.8686	test_loss: nan	
71test_auc: 0.9320	test_accuracy: 0.8742	test_loss: nan	
72test_auc: 0.9342	test_accuracy: 0.8798	test_loss: nan	
73test_auc: 0.9383	test_accuracy: 0.8804	test_loss: nan	
74test_auc: 0.9368	test_accuracy: 0.8792	test_loss: nan	
75test_auc: 0.9393	test_accuracy: 0.8850	test_loss: nan	
76test_auc: 0.9325	test_accuracy: 0.8734	test_loss: nan	
77test_auc: 0.9315	test_accuracy: 0.8815	test_loss: nan	
78test_auc: 0.9314	test_accuracy: 0.8748	test_loss: nan	
79test_auc: 0.9324	test_accuracy: 0.8724	test_loss: nan	
80test_auc: 0.9346	test_accuracy: 0.8771	test_loss: nan	
81test_auc: 0.9316	test_accuracy: 0.8770	test_loss: nan	
82test_auc: 0.9344	test_accuracy: 0.8711	test_loss: nan	
83test_auc: 0.9324	test_accuracy: 0.8719	test_loss: nan	
84test_auc: 0.9347	test_accuracy: 0.8784	test_loss: nan	
85test_auc: 0.9246	test_accuracy: 0.8696	test_loss: nan	
86test_auc: 0.9321	test_accuracy: 0.8862	test_loss: nan	
87test_auc: 0.9315	test_accuracy: 0.8767	test_loss: nan	
88test_auc: 0.9292	test_accuracy: 0.8768	test_loss: nan	
89test_auc: 0.9332	test_accuracy: 0.8755	test_loss: nan	
90test_auc: 0.9225	test_accuracy: 0.8663	test_loss: nan	
91test_auc: 0.9311	test_accuracy: 0.8761	test_loss: nan	
92test_auc: 0.9317	test_accuracy: 0.8721	test_loss: nan	
93test_auc: 0.9347	test_accuracy: 0.8765	test_loss: nan	
94test_auc: 0.9243	test_accuracy: 0.8675	test_loss: nan	
95test_auc: 0.9237	test_accuracy: 0.8716	test_loss: nan	
96test_auc: 0.9191	test_accuracy: 0.8663	test_loss: nan	
97test_auc: 0.9294	test_accuracy: 0.8766	test_loss: nan	
98test_auc: 0.9310	test_accuracy: 0.8758	test_loss: nan	
99Epoch 7/20, loss : 0.25998, auc : 0.95450, accuracy : 0.89925
Epoch 7/20, valid auc : 0.91455, valid accuracy : 0.85464
Epoch 8/20, loss : 0.25731, auc : 0.95552, accuracy : 0.90001
Epoch 8/20, valid auc : 0.91464, valid accuracy : 0.85585
Epoch 9/20, loss : 0.25482, auc : 0.95646, accuracy : 0.90090
Epoch 9/20, valid auc : 0.91359, valid accuracy : 0.85502
Epoch 10/20, loss : 0.25247, auc : 0.95733, accuracy : 0.90178
Epoch 10/20, valid auc : 0.91343, valid accuracy : 0.85517
Epoch 11/20, loss : 0.24998, auc : 0.95826, accuracy : 0.90258
Epoch 11/20, valid auc : 0.91274, valid accuracy : 0.85492
Epoch 12/20, loss : 0.24772, auc : 0.95908, accuracy : 0.90338
Epoch 12/20, valid auc : 0.91234, valid accuracy : 0.85535
Epoch 13/20, loss : 0.24574, auc : 0.95982, accuracy : 0.90415
Epoch 13/20, valid auc : 0.91216, valid accuracy : 0.85560
Epoch 14/20, loss : 0.24416, auc : 0.96039, accuracy : 0.90470
Epoch 14/20, valid auc : 0.91152, valid accuracy : 0.85557
Epoch 15/20, loss : 0.24306, auc : 0.96082, accuracy : 0.90509
Epoch 15/20, valid auc : 0.91103, valid accuracy : 0.85561
Epoch 16/20, loss : 0.24199, auc : 0.96122, accuracy : 0.90536
Epoch 16/20, valid auc : 0.91008, valid accuracy : 0.85507
Epoch 17/20, loss : 0.24084, auc : 0.96163, accuracy : 0.90573
Epoch 17/20, valid auc : 0.90988, valid accuracy : 0.85494
Epoch 18/20, loss : 0.23998, auc : 0.96196, accuracy : 0.90596
Epoch 18/20, valid auc : 0.90954, valid accuracy : 0.85541
Epoch 19/20, loss : 0.23917, auc : 0.96227, accuracy : 0.90627
Epoch 19/20, valid auc : 0.90937, valid accuracy : 0.85590
Epoch 20/20, loss : 0.23838, auc : 0.96253, accuracy : 0.90648
Epoch 20/20, valid auc : 0.90862, valid accuracy : 0.85500
best outcome: best epoch: 6.0000
valid_auc: 0.9155	valid_accuracy: 0.8560	valid_loss: 0.3670	
test_auc: 0.9310	test_accuracy: 0.8758	test_loss: nan	
result[0.6173088832353314, 0.851989506883496, 0.9058778817488565, 0.9274147511029704, 0.9300804531249135, 0.9295136425670627, 0.929476136173333, 0.9338154406143598, 0.9342193073848316, 0.9359467921925623, 0.9336076534185122, 0.9311880157794692, 0.9321301157847196, 0.9316552399861934, 0.936339164171678, 0.9338321199638, 0.934018115987344, 0.9326632882140116, 0.9314266638777535, 0.9336905634593633, 0.9346221153744321, 0.9337289857833255, 0.9310296140031676, 0.9348685591331197, 0.9355867170945226, 0.9307767542291857, 0.9324438331568528, 0.9281570319506469, 0.9304745983741608, 0.9322150654137604, 0.9274032399278229, 0.9321138214894323, 0.9250007960008917, 0.9330115285596094, 0.9291797835450246, 0.9237097288940832, 0.9272841810324878, 0.9240794758581399, 0.9346373531523694, 0.9291688437464874, 0.931147971816547, 0.9299921348206291, 0.9325737480054076, 0.9317283845674463, 0.9295594897008531, 0.929494374631641, 0.9296031605866376, 0.934544934561483, 0.9250679936097429, 0.9237179578015791, 0.9319546783778969, 0.9311978927463614, 0.9293075147248581, 0.9362912780471511, 0.9349422659642497, 0.9280110902835126, 0.9331453102390523, 0.921496765308357, 0.9340888549687811, 0.9350929900581125, 0.9320177109747606, 0.930696238436125, 0.9299601561679136, 0.9280706560049657, 0.9352258610954264, 0.9350005901288095, 0.9259039352232126, 0.9287413677280667, 0.9296827166972798, 0.931292842340188, 0.9280399101751491, 0.9300033675856231, 0.9319519761819877, 0.9341875851021225, 0.9383480475709651, 0.9368447139559515, 0.9392853809699931, 0.9325472516659957, 0.9315299391508861, 0.9314000542623605, 0.9323631089011073, 0.9345528958712973, 0.9316158261395171, 0.9343733161012209, 0.9324219991049496, 0.9346784442304161, 0.9246046217889419, 0.9321264791787593, 0.9315078824092471, 0.9292477870461862, 0.9331527764373251, 0.9225206244627593, 0.9311243732586878, 0.9316661911951217, 0.9346898364685396, 0.9242750031571407, 0.9237386646286072, 0.9190958738784796, 0.9294103603095758, 0.9309634059869902]
