Namespace(batch_size=32, data_dir='./data/HDUOJ', data_name='HDUOJ', dataset_type='HDUOJ', decay_epoch=20, final_fc_dim=100, final_lr=1e-05, future_sequence_len=2, generate_files=0, gpu=1, init_lr=0.01, init_std=0.1, learning_trend_embed_dim=200, load='HDUOJ', lr=0.01, lr_decay=0, max_iter=20, maxgradnorm=50.0, memory_key_state_dim=50, memory_size=20, memory_value_state_dim=200, model_type='FINER-AKT', momentum=0.9, n_question=5320, num_attention_heads=4, picture=1, q_embed_dim=50, qa_embed_dim=200, read_dim=100, save='HDUOJ', seed=1, seqlen=100, show=True, similar_user_num=2, test=False, train_test=0, wd=5e-05)Epoch 1/20, loss : 0.30639, auc : 0.93488, accuracy : 0.87452
Epoch 1/20, valid auc : 0.92481, valid accuracy : 0.85832
0.0000 to 0.9248
test_auc: 0.6057	test_accuracy: 0.5836	test_loss: 0.6753	
74test_auc: 0.9465	test_accuracy: 0.8874	test_loss: nan	
75test_auc: 0.9568	test_accuracy: 0.8984	test_loss: nan	
76test_auc: 0.9445	test_accuracy: 0.8853	test_loss: nan	
77test_auc: 0.9500	test_accuracy: 0.8876	test_loss: nan	
78test_auc: 0.9443	test_accuracy: 0.8831	test_loss: nan	
79test_auc: 0.9480	test_accuracy: 0.8835	test_loss: nan	
80test_auc: 0.9499	test_accuracy: 0.8875	test_loss: nan	
81test_auc: 0.9490	test_accuracy: 0.8884	test_loss: nan	
82test_auc: 0.9464	test_accuracy: 0.8864	test_loss: nan	
83test_auc: 0.9442	test_accuracy: 0.8868	test_loss: nan	
84test_auc: 0.9485	test_accuracy: 0.8871	test_loss: nan	
85test_auc: 0.9417	test_accuracy: 0.8761	test_loss: nan	
86test_auc: 0.9481	test_accuracy: 0.8895	test_loss: nan	
87test_auc: 0.9453	test_accuracy: 0.8874	test_loss: nan	
88test_auc: 0.9458	test_accuracy: 0.8907	test_loss: nan	
89test_auc: 0.9470	test_accuracy: 0.8927	test_loss: nan	
90test_auc: 0.9365	test_accuracy: 0.8763	test_loss: nan	
91test_auc: 0.9481	test_accuracy: 0.8849	test_loss: nan	
92test_auc: 0.9469	test_accuracy: 0.8824	test_loss: nan	
93test_auc: 0.9474	test_accuracy: 0.8938	test_loss: nan	
94test_auc: 0.9464	test_accuracy: 0.8795	test_loss: nan	
95test_auc: 0.9421	test_accuracy: 0.8823	test_loss: nan	
96test_auc: 0.9396	test_accuracy: 0.8782	test_loss: nan	
97test_auc: 0.9464	test_accuracy: 0.8849	test_loss: nan	
98test_auc: 0.9461	test_accuracy: 0.8796	test_loss: nan	
99Epoch 5/20, loss : 0.24454, auc : 0.96085, accuracy : 0.90242
Epoch 5/20, valid auc : 0.92741, valid accuracy : 0.86355
Epoch 6/20, loss : 0.24093, auc : 0.96205, accuracy : 0.90363
Epoch 6/20, valid auc : 0.92708, valid accuracy : 0.86388
Epoch 7/20, loss : 0.23775, auc : 0.96304, accuracy : 0.90493
Epoch 7/20, valid auc : 0.92713, valid accuracy : 0.86434
Epoch 8/20, loss : 0.23495, auc : 0.96390, accuracy : 0.90612
Epoch 8/20, valid auc : 0.92749, valid accuracy : 0.86449
Epoch 9/20, loss : 0.23226, auc : 0.96471, accuracy : 0.90716
Epoch 9/20, valid auc : 0.92696, valid accuracy : 0.86456
Epoch 10/20, loss : 0.22969, auc : 0.96547, accuracy : 0.90833
Epoch 10/20, valid auc : 0.92808, valid accuracy : 0.86578
Epoch 11/20, loss : 0.22733, auc : 0.96613, accuracy : 0.90932
Epoch 11/20, valid auc : 0.92793, valid accuracy : 0.86592
Epoch 12/20, loss : 0.22532, auc : 0.96670, accuracy : 0.91018
Epoch 12/20, valid auc : 0.92777, valid accuracy : 0.86601
Epoch 13/20, loss : 0.22304, auc : 0.96734, accuracy : 0.91121
Epoch 13/20, valid auc : 0.92796, valid accuracy : 0.86695
Epoch 14/20, loss : 0.22106, auc : 0.96788, accuracy : 0.91209
Epoch 14/20, valid auc : 0.92790, valid accuracy : 0.86631
Epoch 15/20, loss : 0.21898, auc : 0.96845, accuracy : 0.91302
Epoch 15/20, valid auc : 0.92818, valid accuracy : 0.86688
0.9281 to 0.9282
test_auc: 0.6199	test_accuracy: 0.5885	test_loss: 0.6661	
0test_auc: 0.8597	test_accuracy: 0.8352	test_loss: 0.4354	
1test_auc: 0.9143	test_accuracy: 0.8626	test_loss: 0.3543	
2test_auc: 0.9342	test_accuracy: 0.8794	test_loss: 0.3068	
3test_auc: 0.9374	test_accuracy: 0.8861	test_loss: 0.2970	
4test_auc: 0.9387	test_accuracy: 0.8860	test_loss: 0.2927	
5test_auc: 0.9383	test_accuracy: 0.8883	test_loss: 0.2945	
6test_auc: 0.9420	test_accuracy: 0.8900	test_loss: 0.2882	
7test_auc: 0.9451	test_accuracy: 0.8942	test_loss: 0.2771	
8test_auc: 0.9429	test_accuracy: 0.8893	test_loss: 0.2883	
9test_auc: 0.9432	test_accuracy: 0.8914	test_loss: nan	
10test_auc: 0.9437	test_accuracy: 0.8905	test_loss: nan	
11test_auc: 0.9429	test_accuracy: 0.8902	test_loss: nan	
12test_auc: 0.9420	test_accuracy: 0.8903	test_loss: nan	
13test_auc: 0.9485	test_accuracy: 0.8967	test_loss: nan	
14test_auc: 0.9466	test_accuracy: 0.8936	test_loss: nan	
15test_auc: 0.9436	test_accuracy: 0.8954	test_loss: nan	
16test_auc: 0.9465	test_accuracy: 0.8905	test_loss: nan	
17test_auc: 0.9430	test_accuracy: 0.8905	test_loss: nan	
18test_auc: 0.9471	test_accuracy: 0.8970	test_loss: nan	
19test_auc: 0.9475	test_accuracy: 0.8881	test_loss: nan	
20test_auc: 0.9470	test_accuracy: 0.8953	test_loss: nan	
21test_auc: 0.9447	test_accuracy: 0.8889	test_loss: nan	
22test_auc: 0.9496	test_accuracy: 0.8988	test_loss: nan	
23test_auc: 0.9495	test_accuracy: 0.9000	test_loss: nan	
24test_auc: 0.9470	test_accuracy: 0.8968	test_loss: nan	
25test_auc: 0.9486	test_accuracy: 0.8979	test_loss: nan	
26test_auc: 0.9448	test_accuracy: 0.8920	test_loss: nan	
27test_auc: 0.9451	test_accuracy: 0.8888	test_loss: nan	
28test_auc: 0.9491	test_accuracy: 0.8916	test_loss: nan	
29test_auc: 0.9449	test_accuracy: 0.8917	test_loss: nan	
30test_auc: 0.9500	test_accuracy: 0.8961	test_loss: nan	
31test_auc: 0.9410	test_accuracy: 0.8883	test_loss: nan	
32test_auc: 0.9479	test_accuracy: 0.8944	test_loss: nan	
33test_auc: 0.9474	test_accuracy: 0.8992	test_loss: nan	
34test_auc: 0.9452	test_accuracy: 0.8899	test_loss: nan	
35test_auc: 0.9453	test_accuracy: 0.8909	test_loss: nan	
36test_auc: 0.9467	test_accuracy: 0.8960	test_loss: nan	
37test_auc: 0.9507	test_accuracy: 0.9005	test_loss: nan	
38test_auc: 0.9489	test_accuracy: 0.8952	test_loss: nan	
39test_auc: 0.9537	test_accuracy: 0.8977	test_loss: nan	
40test_auc: 0.9477	test_accuracy: 0.8976	test_loss: nan	
41test_auc: 0.9492	test_accuracy: 0.8995	test_loss: nan	
42test_auc: 0.9502	test_accuracy: 0.8992	test_loss: nan	
43test_auc: 0.9476	test_accuracy: 0.9005	test_loss: nan	
44test_auc: 0.9470	test_accuracy: 0.8978	test_loss: nan	
45test_auc: 0.9465	test_accuracy: 0.8932	test_loss: nan	
46test_auc: 0.9536	test_accuracy: 0.9002	test_loss: nan	
47test_auc: 0.9421	test_accuracy: 0.8891	test_loss: nan	
48test_auc: 0.9413	test_accuracy: 0.8901	test_loss: nan	
49test_auc: 0.9475	test_accuracy: 0.8970	test_loss: nan	
50test_auc: 0.9460	test_accuracy: 0.8973	test_loss: nan	
51test_auc: 0.9467	test_accuracy: 0.8971	test_loss: nan	
52test_auc: 0.9496	test_accuracy: 0.9014	test_loss: nan	
53test_auc: 0.9485	test_accuracy: 0.8993	test_loss: nan	
54test_auc: 0.9490	test_accuracy: 0.8941	test_loss: nan	
55test_auc: 0.9514	test_accuracy: 0.8998	test_loss: nan	
56test_auc: 0.9436	test_accuracy: 0.8915	test_loss: nan	
57test_auc: 0.9497	test_accuracy: 0.9007	test_loss: nan	
58test_auc: 0.9535	test_accuracy: 0.8964	test_loss: nan	
59test_auc: 0.9486	test_accuracy: 0.8971	test_loss: nan	
60test_auc: 0.9505	test_accuracy: 0.9051	test_loss: nan	
61test_auc: 0.9472	test_accuracy: 0.8985	test_loss: nan	
62test_auc: 0.9481	test_accuracy: 0.8934	test_loss: nan	
63test_auc: 0.9531	test_accuracy: 0.9014	test_loss: nan	
64test_auc: 0.9541	test_accuracy: 0.9072	test_loss: nan	
65test_auc: 0.9457	test_accuracy: 0.8935	test_loss: nan	
66test_auc: 0.9481	test_accuracy: 0.8965	test_loss: nan	
67test_auc: 0.9492	test_accuracy: 0.8975	test_loss: nan	
68test_auc: 0.9493	test_accuracy: 0.8947	test_loss: nan	
69test_auc: 0.9484	test_accuracy: 0.8963	test_loss: nan	
70test_auc: 0.9491	test_accuracy: 0.8950	test_loss: nan	
71test_auc: 0.9522	test_accuracy: 0.9009	test_loss: nan	
72test_auc: 0.9498	test_accuracy: 0.9051	test_loss: nan	
73test_auc: 0.9519	test_accuracy: 0.9035	test_loss: nan	
74test_auc: 0.9486	test_accuracy: 0.8967	test_loss: nan	
75test_auc: 0.9613	test_accuracy: 0.9137	test_loss: nan	
76test_auc: 0.9479	test_accuracy: 0.9000	test_loss: nan	
77test_auc: 0.9514	test_accuracy: 0.9011	test_loss: nan	
78test_auc: 0.9506	test_accuracy: 0.8949	test_loss: nan	
79test_auc: 0.9519	test_accuracy: 0.8985	test_loss: nan	
80test_auc: 0.9514	test_accuracy: 0.8981	test_loss: nan	
81test_auc: 0.9522	test_accuracy: 0.9032	test_loss: nan	
82test_auc: 0.9514	test_accuracy: 0.8983	test_loss: nan	
83test_auc: 0.9488	test_accuracy: 0.8947	test_loss: nan	
84test_auc: 0.9514	test_accuracy: 0.9015	test_loss: nan	
85test_auc: 0.9442	test_accuracy: 0.8901	test_loss: nan	
86test_auc: 0.9513	test_accuracy: 0.9020	test_loss: nan	
87test_auc: 0.9481	test_accuracy: 0.8944	test_loss: nan	
88test_auc: 0.9531	test_accuracy: 0.9029	test_loss: nan	
89test_auc: 0.9494	test_accuracy: 0.9012	test_loss: nan	
90test_auc: 0.9407	test_accuracy: 0.8864	test_loss: nan	
91test_auc: 0.9502	test_accuracy: 0.8948	test_loss: nan	
92test_auc: 0.9497	test_accuracy: 0.8984	test_loss: nan	
93test_auc: 0.9500	test_accuracy: 0.8974	test_loss: nan	
94test_auc: 0.9475	test_accuracy: 0.8955	test_loss: nan	
95test_auc: 0.9469	test_accuracy: 0.8981	test_loss: nan	
96test_auc: 0.9397	test_accuracy: 0.8890	test_loss: nan	
97test_auc: 0.9495	test_accuracy: 0.8969	test_loss: nan	
98test_auc: 0.9481	test_accuracy: 0.8933	test_loss: nan	
99Epoch 16/20, loss : 0.21721, auc : 0.96896, accuracy : 0.91372
Epoch 16/20, valid auc : 0.92743, valid accuracy : 0.86709
Epoch 17/20, loss : 0.21549, auc : 0.96942, accuracy : 0.91453
Epoch 17/20, valid auc : 0.92763, valid accuracy : 0.86738
Epoch 18/20, loss : 0.21395, auc : 0.96982, accuracy : 0.91521
Epoch 18/20, valid auc : 0.92723, valid accuracy : 0.86694
Epoch 19/20, loss : 0.21240, auc : 0.97024, accuracy : 0.91593
Epoch 19/20, valid auc : 0.92660, valid accuracy : 0.86637
Epoch 20/20, loss : 0.21122, auc : 0.97058, accuracy : 0.91648
Epoch 20/20, valid auc : 0.92756, valid accuracy : 0.86730
best outcome: best epoch: 15.0000
valid_auc: 0.9282	valid_accuracy: 0.8669	valid_loss: 0.3392	
test_auc: 0.9481	test_accuracy: 0.8933	test_loss: nan	
result[0.6198970124252026, 0.8596899723333132, 0.9143280378418038, 0.9341772664200665, 0.9374040885578389, 0.9386867498101596, 0.93831140196, 0.9419680107261778, 0.9450593300340757, 0.9428550723087403, 0.9432084299476475, 0.9437291271115633, 0.942926476731746, 0.941961486247725, 0.9484656982176246, 0.9466030118206398, 0.9436020405432429, 0.9465448839307612, 0.9429593675447755, 0.9471181927390231, 0.9474917763680459, 0.9470104537292251, 0.9446600155192173, 0.9496036116263188, 0.9494866947717815, 0.946997112377222, 0.9486055833064775, 0.9447694475607881, 0.9450545565361153, 0.9491284361643224, 0.9449158199676547, 0.9499596654464059, 0.941028198857243, 0.9479211010935297, 0.9474271678569517, 0.9451790367809398, 0.9453184479847396, 0.9466932060959978, 0.950673317217657, 0.9489466208119283, 0.9537200377053596, 0.9477347205990013, 0.9492025571724324, 0.9501654877202748, 0.9476320332641855, 0.9470461553843562, 0.9465306796030573, 0.9536404329866928, 0.9420741445013538, 0.9412571821774578, 0.9474782042229923, 0.9459625317267429, 0.94673932933108, 0.9495848056076034, 0.948511161711194, 0.949026363264738, 0.951427283144562, 0.9436271080046265, 0.9496668406020439, 0.9534598342343802, 0.9485597789193851, 0.9505228268390873, 0.9472375680423526, 0.9480634744012255, 0.9531011710406796, 0.9541353906804034, 0.9456898309601627, 0.9481318016928658, 0.9492119850432957, 0.9493481132290315, 0.948369463301204, 0.9490863527834156, 0.9521778970346324, 0.9497544253103726, 0.9519004541019476, 0.9485590171322188, 0.961325055910626, 0.9479372064940293, 0.951405221582077, 0.9506375827343256, 0.9519096182674057, 0.9514278356696488, 0.9521572952518588, 0.9514252622494926, 0.9488493309328678, 0.95141174756543, 0.9441849605066535, 0.9512579234492473, 0.9480921233919741, 0.9531254139629265, 0.9494208994273753, 0.9406980095579378, 0.9501715429958301, 0.9496876312221328, 0.9499571045163052, 0.9475299984242236, 0.9468773525972674, 0.9396634534018238, 0.9495187974367214, 0.948110491105836]
