Namespace(batch_size=32, data_dir='./data/assist2015', data_name='assist2015', dataset_type='assist2015', decay_epoch=20, final_fc_dim=100, final_lr=1e-05, future_sequence_len=2, generate_files=0, gpu=1, init_lr=0.01, init_std=0.1, learning_trend_embed_dim=200, load='assist2015', lr=0.01, lr_decay=0, max_iter=20, maxgradnorm=50.0, memory_key_state_dim=50, memory_size=20, memory_value_state_dim=200, model_type='FINER-DKVMN', momentum=0.9, n_question=110, num_attention_heads=4, picture=1, q_embed_dim=50, qa_embed_dim=200, read_dim=100, save='assist2015', seed=1, seqlen=200, show=True, similar_user_num=2, test=False, train_test=0, wd=5e-05)Epoch 1/20, loss : 0.45912, auc : 0.79034, accuracy : 0.78259
Epoch 1/20, valid auc : 0.80885, valid accuracy : 0.80036
0.0000 to 0.8088
test_auc: 0.6851	test_accuracy: 0.6564	test_loss: 0.6132	
180test_auc: 0.8379	test_accuracy: 0.8169	test_loss: nan	
181test_auc: 0.8060	test_accuracy: 0.8143	test_loss: nan	
182test_auc: 0.7780	test_accuracy: 0.8000	test_loss: nan	
183test_auc: 0.7565	test_accuracy: 0.7794	test_loss: nan	
184test_auc: 0.7493	test_accuracy: 0.8060	test_loss: nan	
185test_auc: 0.8211	test_accuracy: 0.7385	test_loss: nan	
186test_auc: 0.8620	test_accuracy: 0.7619	test_loss: nan	
187test_auc: 0.7915	test_accuracy: 0.7705	test_loss: nan	
188test_auc: 0.8058	test_accuracy: 0.8197	test_loss: nan	
189test_auc: 0.8750	test_accuracy: 0.8525	test_loss: nan	
190test_auc: 0.6941	test_accuracy: 0.7119	test_loss: nan	
191test_auc: 0.7640	test_accuracy: 0.8621	test_loss: nan	
192test_auc: 0.7518	test_accuracy: 0.8448	test_loss: nan	
193test_auc: 0.9976	test_accuracy: 0.9107	test_loss: nan	
194test_auc: 0.8266	test_accuracy: 0.7636	test_loss: nan	
195test_auc: 0.8271	test_accuracy: 0.8545	test_loss: nan	
196test_auc: 0.8524	test_accuracy: 0.7547	test_loss: nan	
197test_auc: 0.8757	test_accuracy: 0.8462	test_loss: nan	
198test_auc: 0.9114	test_accuracy: 0.8824	test_loss: nan	
199Epoch 3/20, loss : 0.41360, auc : 0.83390, accuracy : 0.80958
Epoch 3/20, valid auc : 0.81105, valid accuracy : 0.80073
0.8107 to 0.8111
test_auc: 0.6916	test_accuracy: 0.6610	test_loss: 0.6095	
0test_auc: 0.7041	test_accuracy: 0.7286	test_loss: 0.5545	
1test_auc: 0.8956	test_accuracy: 0.8658	test_loss: 0.3198	
2test_auc: 0.8002	test_accuracy: 0.7970	test_loss: 0.4461	
3test_auc: 0.8000	test_accuracy: 0.8106	test_loss: 0.4285	
4test_auc: 0.8606	test_accuracy: 0.8375	test_loss: 0.3622	
5test_auc: 0.8116	test_accuracy: 0.8129	test_loss: 0.4219	
6test_auc: 0.8279	test_accuracy: 0.8096	test_loss: 0.4101	
7test_auc: 0.8400	test_accuracy: 0.8334	test_loss: 0.3781	
8test_auc: 0.8155	test_accuracy: 0.8130	test_loss: 0.4169	
9test_auc: 0.8203	test_accuracy: 0.8092	test_loss: 0.4104	
10test_auc: 0.8278	test_accuracy: 0.8229	test_loss: 0.3903	
11test_auc: 0.8180	test_accuracy: 0.8085	test_loss: 0.4176	
12test_auc: 0.8132	test_accuracy: 0.8048	test_loss: 0.4160	
13test_auc: 0.8328	test_accuracy: 0.8160	test_loss: 0.4063	
14test_auc: 0.8117	test_accuracy: 0.8028	test_loss: nan	
15test_auc: 0.8021	test_accuracy: 0.8025	test_loss: nan	
16test_auc: 0.8139	test_accuracy: 0.8095	test_loss: nan	
17test_auc: 0.8123	test_accuracy: 0.8073	test_loss: nan	
18test_auc: 0.8278	test_accuracy: 0.8128	test_loss: nan	
19test_auc: 0.8298	test_accuracy: 0.8047	test_loss: nan	
20test_auc: 0.8252	test_accuracy: 0.8119	test_loss: nan	
21test_auc: 0.8055	test_accuracy: 0.8059	test_loss: nan	
22test_auc: 0.8370	test_accuracy: 0.8110	test_loss: nan	
23test_auc: 0.8138	test_accuracy: 0.8028	test_loss: nan	
24test_auc: 0.8220	test_accuracy: 0.7997	test_loss: nan	
25test_auc: 0.8036	test_accuracy: 0.7943	test_loss: nan	
26test_auc: 0.8239	test_accuracy: 0.8039	test_loss: nan	
27test_auc: 0.8213	test_accuracy: 0.8037	test_loss: nan	
28test_auc: 0.8074	test_accuracy: 0.8067	test_loss: nan	
29test_auc: 0.8126	test_accuracy: 0.8047	test_loss: nan	
30test_auc: 0.8393	test_accuracy: 0.8057	test_loss: nan	
31test_auc: 0.8279	test_accuracy: 0.8066	test_loss: nan	
32test_auc: 0.8284	test_accuracy: 0.7962	test_loss: nan	
33test_auc: 0.8107	test_accuracy: 0.7937	test_loss: nan	
34test_auc: 0.8283	test_accuracy: 0.7955	test_loss: nan	
35test_auc: 0.8174	test_accuracy: 0.8078	test_loss: nan	
36test_auc: 0.8061	test_accuracy: 0.7869	test_loss: nan	
37test_auc: 0.8326	test_accuracy: 0.7986	test_loss: nan	
38test_auc: 0.8141	test_accuracy: 0.8017	test_loss: nan	
39test_auc: 0.8254	test_accuracy: 0.8002	test_loss: nan	
40test_auc: 0.8061	test_accuracy: 0.7950	test_loss: nan	
41test_auc: 0.7938	test_accuracy: 0.7773	test_loss: nan	
42test_auc: 0.8080	test_accuracy: 0.7901	test_loss: nan	
43test_auc: 0.8335	test_accuracy: 0.8111	test_loss: nan	
44test_auc: 0.8218	test_accuracy: 0.7994	test_loss: nan	
45test_auc: 0.8186	test_accuracy: 0.7859	test_loss: nan	
46test_auc: 0.8148	test_accuracy: 0.7884	test_loss: nan	
47test_auc: 0.8054	test_accuracy: 0.7973	test_loss: nan	
48test_auc: 0.8196	test_accuracy: 0.7920	test_loss: nan	
49test_auc: 0.8004	test_accuracy: 0.7837	test_loss: nan	
50test_auc: 0.8111	test_accuracy: 0.7982	test_loss: nan	
51test_auc: 0.8166	test_accuracy: 0.7987	test_loss: nan	
52test_auc: 0.8185	test_accuracy: 0.7997	test_loss: nan	
53test_auc: 0.7943	test_accuracy: 0.7853	test_loss: nan	
54test_auc: 0.8113	test_accuracy: 0.8249	test_loss: nan	
55test_auc: 0.8291	test_accuracy: 0.8172	test_loss: nan	
56test_auc: 0.8081	test_accuracy: 0.7900	test_loss: nan	
57test_auc: 0.7972	test_accuracy: 0.7841	test_loss: nan	
58test_auc: 0.7979	test_accuracy: 0.7969	test_loss: nan	
59test_auc: 0.8162	test_accuracy: 0.7877	test_loss: nan	
60test_auc: 0.8241	test_accuracy: 0.8072	test_loss: nan	
61test_auc: 0.7887	test_accuracy: 0.7866	test_loss: nan	
62test_auc: 0.8090	test_accuracy: 0.8040	test_loss: nan	
63test_auc: 0.8210	test_accuracy: 0.7957	test_loss: nan	
64test_auc: 0.8415	test_accuracy: 0.8248	test_loss: nan	
65test_auc: 0.7787	test_accuracy: 0.7824	test_loss: nan	
66test_auc: 0.7664	test_accuracy: 0.7712	test_loss: nan	
67test_auc: 0.7793	test_accuracy: 0.7911	test_loss: nan	
68test_auc: 0.7926	test_accuracy: 0.7775	test_loss: nan	
69test_auc: 0.7943	test_accuracy: 0.7955	test_loss: nan	
70test_auc: 0.7915	test_accuracy: 0.7898	test_loss: nan	
71test_auc: 0.8285	test_accuracy: 0.7930	test_loss: nan	
72test_auc: 0.7741	test_accuracy: 0.7947	test_loss: nan	
73test_auc: 0.8139	test_accuracy: 0.7938	test_loss: nan	
74test_auc: 0.8141	test_accuracy: 0.8055	test_loss: nan	
75test_auc: 0.8152	test_accuracy: 0.7846	test_loss: nan	
76test_auc: 0.8096	test_accuracy: 0.7884	test_loss: nan	
77test_auc: 0.7868	test_accuracy: 0.7868	test_loss: nan	
78test_auc: 0.7931	test_accuracy: 0.7735	test_loss: nan	
79test_auc: 0.8425	test_accuracy: 0.8078	test_loss: nan	
80test_auc: 0.8201	test_accuracy: 0.8218	test_loss: nan	
81test_auc: 0.8188	test_accuracy: 0.8010	test_loss: nan	
82test_auc: 0.7997	test_accuracy: 0.7891	test_loss: nan	
83test_auc: 0.8447	test_accuracy: 0.8104	test_loss: nan	
84test_auc: 0.8529	test_accuracy: 0.8216	test_loss: nan	
85test_auc: 0.7820	test_accuracy: 0.8071	test_loss: nan	
86test_auc: 0.8062	test_accuracy: 0.8220	test_loss: nan	
87test_auc: 0.7850	test_accuracy: 0.7741	test_loss: nan	
88test_auc: 0.8061	test_accuracy: 0.7674	test_loss: nan	
89test_auc: 0.8110	test_accuracy: 0.7850	test_loss: nan	
90test_auc: 0.7983	test_accuracy: 0.7704	test_loss: nan	
91test_auc: 0.7795	test_accuracy: 0.7862	test_loss: nan	
92test_auc: 0.7825	test_accuracy: 0.7753	test_loss: nan	
93test_auc: 0.8104	test_accuracy: 0.8058	test_loss: nan	
94test_auc: 0.7678	test_accuracy: 0.7426	test_loss: nan	
95test_auc: 0.7525	test_accuracy: 0.7360	test_loss: nan	
96test_auc: 0.7950	test_accuracy: 0.7767	test_loss: nan	
97test_auc: 0.8324	test_accuracy: 0.7923	test_loss: nan	
98test_auc: 0.8136	test_accuracy: 0.8049	test_loss: nan	
99test_auc: 0.8089	test_accuracy: 0.7834	test_loss: nan	
100test_auc: 0.7958	test_accuracy: 0.8026	test_loss: nan	
101test_auc: 0.8128	test_accuracy: 0.8251	test_loss: nan	
102test_auc: 0.8623	test_accuracy: 0.8179	test_loss: nan	
103test_auc: 0.8206	test_accuracy: 0.7889	test_loss: nan	
104test_auc: 0.7987	test_accuracy: 0.7768	test_loss: nan	
105test_auc: 0.8002	test_accuracy: 0.7552	test_loss: nan	
106test_auc: 0.7785	test_accuracy: 0.7455	test_loss: nan	
107test_auc: 0.7870	test_accuracy: 0.7837	test_loss: nan	
108test_auc: 0.8314	test_accuracy: 0.8019	test_loss: nan	
109test_auc: 0.8278	test_accuracy: 0.7508	test_loss: nan	
110test_auc: 0.8457	test_accuracy: 0.8054	test_loss: nan	
111test_auc: 0.8159	test_accuracy: 0.7958	test_loss: nan	
112test_auc: 0.7828	test_accuracy: 0.7438	test_loss: nan	
113test_auc: 0.8154	test_accuracy: 0.7993	test_loss: nan	
114test_auc: 0.7941	test_accuracy: 0.7868	test_loss: nan	
115test_auc: 0.8115	test_accuracy: 0.7948	test_loss: nan	
116test_auc: 0.7670	test_accuracy: 0.7376	test_loss: nan	
117test_auc: 0.8052	test_accuracy: 0.7761	test_loss: nan	
118test_auc: 0.7796	test_accuracy: 0.7500	test_loss: nan	
119test_auc: 0.8821	test_accuracy: 0.8057	test_loss: nan	
120test_auc: 0.8192	test_accuracy: 0.8120	test_loss: nan	
121test_auc: 0.8257	test_accuracy: 0.8000	test_loss: nan	
122test_auc: 0.7147	test_accuracy: 0.7991	test_loss: nan	
123test_auc: 0.6930	test_accuracy: 0.7318	test_loss: nan	
124test_auc: 0.8017	test_accuracy: 0.7870	test_loss: nan	
125test_auc: 0.8263	test_accuracy: 0.8009	test_loss: nan	
126test_auc: 0.8620	test_accuracy: 0.8086	test_loss: nan	
127test_auc: 0.8205	test_accuracy: 0.8177	test_loss: nan	
128test_auc: 0.8171	test_accuracy: 0.7716	test_loss: nan	
129test_auc: 0.7778	test_accuracy: 0.7857	test_loss: nan	
130test_auc: 0.8024	test_accuracy: 0.7989	test_loss: nan	
131test_auc: 0.8240	test_accuracy: 0.7872	test_loss: nan	
132test_auc: 0.8244	test_accuracy: 0.8270	test_loss: nan	
133test_auc: 0.8329	test_accuracy: 0.8177	test_loss: nan	
134test_auc: 0.8603	test_accuracy: 0.7989	test_loss: nan	
135test_auc: 0.8414	test_accuracy: 0.7414	test_loss: nan	
136test_auc: 0.8152	test_accuracy: 0.7529	test_loss: nan	
137test_auc: 0.8113	test_accuracy: 0.7229	test_loss: nan	
138test_auc: 0.8417	test_accuracy: 0.7239	test_loss: nan	
139test_auc: 0.7820	test_accuracy: 0.8148	test_loss: nan	
140test_auc: 0.8106	test_accuracy: 0.7785	test_loss: nan	
141test_auc: 0.7963	test_accuracy: 0.7632	test_loss: nan	
142test_auc: 0.8594	test_accuracy: 0.8378	test_loss: nan	
143test_auc: 0.8687	test_accuracy: 0.8611	test_loss: nan	
144test_auc: 0.8614	test_accuracy: 0.7714	test_loss: nan	
145test_auc: 0.8683	test_accuracy: 0.8222	test_loss: nan	
146test_auc: 0.8528	test_accuracy: 0.7955	test_loss: nan	
147test_auc: 0.8509	test_accuracy: 0.7674	test_loss: nan	
148test_auc: 0.7464	test_accuracy: 0.7829	test_loss: nan	
149test_auc: 0.8618	test_accuracy: 0.7656	test_loss: nan	
150test_auc: 0.8580	test_accuracy: 0.8400	test_loss: nan	
151test_auc: 0.8190	test_accuracy: 0.8211	test_loss: nan	
152test_auc: 0.7983	test_accuracy: 0.7934	test_loss: nan	
153test_auc: 0.7604	test_accuracy: 0.7586	test_loss: nan	
154test_auc: 0.7447	test_accuracy: 0.7193	test_loss: nan	
155test_auc: 0.8184	test_accuracy: 0.7768	test_loss: nan	
156test_auc: 0.7353	test_accuracy: 0.7455	test_loss: nan	
157test_auc: 0.7991	test_accuracy: 0.7547	test_loss: nan	
158test_auc: 0.8476	test_accuracy: 0.7767	test_loss: nan	
159test_auc: 0.7209	test_accuracy: 0.8317	test_loss: nan	
160test_auc: 0.8434	test_accuracy: 0.8163	test_loss: nan	
161test_auc: 0.7773	test_accuracy: 0.7732	test_loss: nan	
162test_auc: 0.8154	test_accuracy: 0.7812	test_loss: nan	
163test_auc: 0.8110	test_accuracy: 0.7708	test_loss: nan	
164test_auc: 0.8781	test_accuracy: 0.7660	test_loss: nan	
165test_auc: 0.8935	test_accuracy: 0.8427	test_loss: nan	
166test_auc: 0.7836	test_accuracy: 0.8046	test_loss: nan	
167test_auc: 0.8265	test_accuracy: 0.7674	test_loss: nan	
168test_auc: 0.8176	test_accuracy: 0.7647	test_loss: nan	
169test_auc: 0.9326	test_accuracy: 0.8434	test_loss: nan	
170test_auc: 0.8508	test_accuracy: 0.8193	test_loss: nan	
171test_auc: 0.8644	test_accuracy: 0.7561	test_loss: nan	
172test_auc: 0.7538	test_accuracy: 0.7683	test_loss: nan	
173test_auc: 0.8696	test_accuracy: 0.8861	test_loss: nan	
174test_auc: 0.8132	test_accuracy: 0.7792	test_loss: nan	
175test_auc: 0.7399	test_accuracy: 0.8026	test_loss: nan	
176test_auc: 0.8659	test_accuracy: 0.8158	test_loss: nan	
177test_auc: 0.8917	test_accuracy: 0.8026	test_loss: nan	
178test_auc: 0.7989	test_accuracy: 0.8533	test_loss: nan	
179test_auc: 0.7329	test_accuracy: 0.7361	test_loss: nan	
180test_auc: 0.8306	test_accuracy: 0.8169	test_loss: nan	
181test_auc: 0.8030	test_accuracy: 0.7857	test_loss: nan	
182test_auc: 0.7872	test_accuracy: 0.8000	test_loss: nan	
183test_auc: 0.7671	test_accuracy: 0.7794	test_loss: nan	
184test_auc: 0.7621	test_accuracy: 0.8060	test_loss: nan	
185test_auc: 0.8272	test_accuracy: 0.7231	test_loss: nan	
186test_auc: 0.8402	test_accuracy: 0.7460	test_loss: nan	
187test_auc: 0.7902	test_accuracy: 0.7869	test_loss: nan	
188test_auc: 0.7971	test_accuracy: 0.8197	test_loss: nan	
189test_auc: 0.8638	test_accuracy: 0.8197	test_loss: nan	
190test_auc: 0.6720	test_accuracy: 0.6780	test_loss: nan	
191test_auc: 0.7485	test_accuracy: 0.8448	test_loss: nan	
192test_auc: 0.7482	test_accuracy: 0.8448	test_loss: nan	
193test_auc: 0.9976	test_accuracy: 0.9107	test_loss: nan	
194test_auc: 0.8251	test_accuracy: 0.7818	test_loss: nan	
195test_auc: 0.8245	test_accuracy: 0.8364	test_loss: nan	
196test_auc: 0.8556	test_accuracy: 0.7736	test_loss: nan	
197test_auc: 0.8721	test_accuracy: 0.8462	test_loss: nan	
198test_auc: 0.9091	test_accuracy: 0.9020	test_loss: nan	
199Epoch 4/20, loss : 0.40985, auc : 0.83706, accuracy : 0.81121
Epoch 4/20, valid auc : 0.81097, valid accuracy : 0.80012
Epoch 5/20, loss : 0.40772, auc : 0.83873, accuracy : 0.81228
Epoch 5/20, valid auc : 0.81060, valid accuracy : 0.80030
Epoch 6/20, loss : 0.40583, auc : 0.84028, accuracy : 0.81319
Epoch 6/20, valid auc : 0.81046, valid accuracy : 0.79997
Epoch 7/20, loss : 0.40472, auc : 0.84111, accuracy : 0.81343
Epoch 7/20, valid auc : 0.81052, valid accuracy : 0.80007
Epoch 8/20, loss : 0.40364, auc : 0.84208, accuracy : 0.81381
Epoch 8/20, valid auc : 0.81040, valid accuracy : 0.80045
Epoch 9/20, loss : 0.40266, auc : 0.84287, accuracy : 0.81414
Epoch 9/20, valid auc : 0.81015, valid accuracy : 0.79967
Epoch 10/20, loss : 0.40203, auc : 0.84335, accuracy : 0.81389
Epoch 10/20, valid auc : 0.81036, valid accuracy : 0.80045
Epoch 11/20, loss : 0.40134, auc : 0.84394, accuracy : 0.81443
Epoch 11/20, valid auc : 0.81029, valid accuracy : 0.80036
Epoch 12/20, loss : 0.40108, auc : 0.84424, accuracy : 0.81463
Epoch 12/20, valid auc : 0.81039, valid accuracy : 0.80014
Epoch 13/20, loss : 0.40039, auc : 0.84470, accuracy : 0.81482
Epoch 13/20, valid auc : 0.81006, valid accuracy : 0.80008
Epoch 14/20, loss : 0.40029, auc : 0.84476, accuracy : 0.81499
Epoch 14/20, valid auc : 0.81022, valid accuracy : 0.80043
Epoch 15/20, loss : 0.40005, auc : 0.84498, accuracy : 0.81470
Epoch 15/20, valid auc : 0.81023, valid accuracy : 0.80001
Epoch 16/20, loss : 0.39942, auc : 0.84549, accuracy : 0.81495
Epoch 16/20, valid auc : 0.81034, valid accuracy : 0.80016
Epoch 17/20, loss : 0.39899, auc : 0.84578, accuracy : 0.81501
Epoch 17/20, valid auc : 0.81023, valid accuracy : 0.80030
Epoch 18/20, loss : 0.39842, auc : 0.84633, accuracy : 0.81529
Epoch 18/20, valid auc : 0.81028, valid accuracy : 0.79997
Epoch 19/20, loss : 0.39829, auc : 0.84638, accuracy : 0.81524
Epoch 19/20, valid auc : 0.81008, valid accuracy : 0.79995
Epoch 20/20, loss : 0.39795, auc : 0.84669, accuracy : 0.81558
Epoch 20/20, valid auc : 0.81030, valid accuracy : 0.80004
best outcome: best epoch: 3.0000
valid_auc: 0.8111	valid_accuracy: 0.8007	valid_loss: 0.4331	
test_auc: 0.9091	test_accuracy: 0.9020	test_loss: nan	
result[0.6915831062670301, 0.7041366666864035, 0.8956346342846278, 0.8002327540980115, 0.8000281150912066, 0.8605542663123643, 0.8115638779265568, 0.8278943101142299, 0.8400029155932953, 0.8155429520417005, 0.8202963536995779, 0.8278256770188026, 0.817955057273848, 0.8132433670079837, 0.832798249810893, 0.8117028625379769, 0.8020575873533655, 0.813913676274098, 0.8123083183056279, 0.8278325892857142, 0.8297597056713575, 0.8252056724366111, 0.8054648514715234, 0.8370436768076776, 0.8137884687990465, 0.822004357298475, 0.8035881595881595, 0.8238753501168743, 0.8212791197203726, 0.80744652096687, 0.8126437602850545, 0.839327406842613, 0.8278987519550577, 0.8284204675460634, 0.8107095251319077, 0.8282522205773502, 0.8174296577016367, 0.8061236042283955, 0.8326367347486874, 0.8140725372212642, 0.8254181650710904, 0.8061142331328667, 0.793792115628764, 0.8079645232815964, 0.8335360459973462, 0.8217586789015361, 0.818624754802942, 0.8147838644771856, 0.8054482866087744, 0.8195795437602504, 0.8003884326589286, 0.811089945734821, 0.8166307939296251, 0.8185365380350411, 0.7943391430646332, 0.811267272009475, 0.8290829897592764, 0.8081116653938025, 0.7971636044641551, 0.7978619884341637, 0.8161941488728606, 0.8241182919329394, 0.7887060424373857, 0.8089842632331903, 0.8210220779814417, 0.8414901249952795, 0.7786607934905632, 0.7663535265039361, 0.7792543727588754, 0.79259275400215, 0.7943058639153716, 0.7915052735717758, 0.8284772976243031, 0.774100341476228, 0.813927774966736, 0.8140967475248524, 0.8152097697791282, 0.8096103309517944, 0.7868345004491681, 0.7931106326828252, 0.8425009796238245, 0.8201223751912112, 0.8188286808976464, 0.7996950638460072, 0.8447265323749884, 0.852911052075665, 0.7820147679324894, 0.806159557542238, 0.7849530993134126, 0.8061319419164341, 0.8109662735361058, 0.7983274829651044, 0.7795397584871269, 0.7825185935665109, 0.8103930016973495, 0.7678003425495474, 0.7525168854339237, 0.7950270270270271, 0.8324268324268324, 0.8135588111171399, 0.8088688712895231, 0.7958260869565218, 0.8127728435947615, 0.8623396727111897, 0.820550133096717, 0.7986529451137884, 0.800228130899937, 0.7785010555946517, 0.7869955156950673, 0.8314382896015549, 0.8278102052344192, 0.8456559894690654, 0.815911730545877, 0.782830016014642, 0.81544952937358, 0.7940729483282675, 0.8115079365079365, 0.7670153687201343, 0.8052316164561063, 0.7795784883720931, 0.882144544166273, 0.8191974260434355, 0.8256777108433735, 0.7147228833730024, 0.6930367867867867, 0.8017429193899782, 0.8262610954752111, 0.8619547841973054, 0.8205483245638326, 0.8171049514333096, 0.7778070985618156, 0.8023657628920787, 0.8239989177489176, 0.824390995991366, 0.8328958880139983, 0.8602514506769826, 0.8413742690058479, 0.8151778656126483, 0.8113207547169812, 0.8416982323232323, 0.781967213114754, 0.8105950653120464, 0.7963461538461538, 0.8593571917027581, 0.8686693147964251, 0.8614241189163271, 0.8682857142857142, 0.8528125, 0.8508869179600886, 0.746415770609319, 0.8618493909191584, 0.8580139372822299, 0.8190247252747254, 0.7983388704318937, 0.7604166666666666, 0.7446581196581197, 0.8183990442054958, 0.7352941176470588, 0.7991397849462366, 0.84762348555452, 0.7209436133486766, 0.8433673469387756, 0.7773109243697479, 0.8154296875, 0.810989010989011, 0.878125, 0.8934782608695653, 0.7835820895522388, 0.8265151515151515, 0.8175757575757576, 0.9326086956521739, 0.8507936507936508, 0.8644179894179894, 0.7538461538461538, 0.8695652173913044, 0.8132183908045977, 0.73989898989899, 0.8658823529411764, 0.8917145200984413, 0.7988721804511278, 0.7329192546583851, 0.8306159420289855, 0.8029999999999999, 0.7872340425531916, 0.7671497584541063, 0.7621082621082621, 0.8272357723577236, 0.8402173913043478, 0.7902439024390244, 0.7971014492753623, 0.8637820512820513, 0.6719901719901721, 0.7485493230174081, 0.7481884057971016, 0.9976359338061465, 0.8250773993808049, 0.824468085106383, 0.8555555555555555, 0.872072072072072, 0.9090909090909091]
