Namespace(batch_size=32, data_dir='./data/HDUOJ', data_name='HDUOJ', dataset_type='HDUOJ', decay_epoch=20, final_fc_dim=100, final_lr=1e-05, future_sequence_len=2, generate_files=0, gpu=0, init_lr=0.01, init_std=0.1, learning_trend_embed_dim=200, load='HDUOJ', lr=0.01, lr_decay=0, max_iter=20, maxgradnorm=50.0, memory_key_state_dim=50, memory_size=20, memory_value_state_dim=200, model_type='FINER-DKT', momentum=0.9, n_question=5320, num_attention_heads=4, picture=1, q_embed_dim=50, qa_embed_dim=200, read_dim=100, save='HDUOJ', seed=1, seqlen=100, show=True, similar_user_num=2, test=False, train_test=0, wd=5e-05)Epoch 1/20, loss : 0.29731, auc : 0.93892, accuracy : 0.87979
Epoch 1/20, valid auc : 0.92042, valid accuracy : 0.85248
0.0000 to 0.9204
test_auc: 0.6170	test_accuracy: 0.5368	test_loss: 0.6890	
74test_auc: 0.9407	test_accuracy: 0.8877	test_loss: nan	
75test_auc: 0.9477	test_accuracy: 0.8995	test_loss: nan	
76test_auc: 0.9400	test_accuracy: 0.8890	test_loss: nan	
77test_auc: 0.9414	test_accuracy: 0.8926	test_loss: nan	
78test_auc: 0.9399	test_accuracy: 0.8872	test_loss: nan	
79test_auc: 0.9373	test_accuracy: 0.8868	test_loss: nan	
80test_auc: 0.9419	test_accuracy: 0.8835	test_loss: nan	
81test_auc: 0.9388	test_accuracy: 0.8893	test_loss: nan	
82test_auc: 0.9413	test_accuracy: 0.8842	test_loss: nan	
83test_auc: 0.9396	test_accuracy: 0.8836	test_loss: nan	
84test_auc: 0.9439	test_accuracy: 0.8935	test_loss: nan	
85test_auc: 0.9377	test_accuracy: 0.8823	test_loss: nan	
86test_auc: 0.9430	test_accuracy: 0.8971	test_loss: nan	
87test_auc: 0.9407	test_accuracy: 0.8891	test_loss: nan	
88test_auc: 0.9391	test_accuracy: 0.8846	test_loss: nan	
89test_auc: 0.9409	test_accuracy: 0.8875	test_loss: nan	
90test_auc: 0.9329	test_accuracy: 0.8753	test_loss: nan	
91test_auc: 0.9363	test_accuracy: 0.8853	test_loss: nan	
92test_auc: 0.9400	test_accuracy: 0.8842	test_loss: nan	
93test_auc: 0.9433	test_accuracy: 0.8873	test_loss: nan	
94test_auc: 0.9337	test_accuracy: 0.8759	test_loss: nan	
95test_auc: 0.9363	test_accuracy: 0.8823	test_loss: nan	
96test_auc: 0.9308	test_accuracy: 0.8767	test_loss: nan	
97test_auc: 0.9390	test_accuracy: 0.8905	test_loss: nan	
98test_auc: 0.9374	test_accuracy: 0.8907	test_loss: nan	
99Epoch 5/20, loss : 0.24791, auc : 0.95948, accuracy : 0.90373
Epoch 5/20, valid auc : 0.92548, valid accuracy : 0.86329
0.9245 to 0.9255
test_auc: 0.6245	test_accuracy: 0.5347	test_loss: 0.6932	
0test_auc: 0.8591	test_accuracy: 0.8139	test_loss: 0.4601	
1test_auc: 0.9212	test_accuracy: 0.8685	test_loss: 0.3322	
2test_auc: 0.9383	test_accuracy: 0.8872	test_loss: 0.2925	
3test_auc: 0.9404	test_accuracy: 0.8892	test_loss: 0.2866	
4test_auc: 0.9404	test_accuracy: 0.8888	test_loss: 0.2868	
5test_auc: 0.9392	test_accuracy: 0.8896	test_loss: 0.2889	
6test_auc: 0.9430	test_accuracy: 0.8906	test_loss: 0.2816	
7test_auc: 0.9438	test_accuracy: 0.8926	test_loss: 0.2790	
8test_auc: 0.9441	test_accuracy: 0.8902	test_loss: 0.2814	
9test_auc: 0.9426	test_accuracy: 0.8878	test_loss: nan	
10test_auc: 0.9411	test_accuracy: 0.8909	test_loss: nan	
11test_auc: 0.9409	test_accuracy: 0.8869	test_loss: nan	
12test_auc: 0.9400	test_accuracy: 0.8889	test_loss: nan	
13test_auc: 0.9443	test_accuracy: 0.8923	test_loss: nan	
14test_auc: 0.9425	test_accuracy: 0.8896	test_loss: nan	
15test_auc: 0.9419	test_accuracy: 0.8907	test_loss: nan	
16test_auc: 0.9410	test_accuracy: 0.8849	test_loss: nan	
17test_auc: 0.9406	test_accuracy: 0.8873	test_loss: nan	
18test_auc: 0.9426	test_accuracy: 0.8930	test_loss: nan	
19test_auc: 0.9438	test_accuracy: 0.8880	test_loss: nan	
20test_auc: 0.9426	test_accuracy: 0.8948	test_loss: nan	
21test_auc: 0.9401	test_accuracy: 0.8867	test_loss: nan	
22test_auc: 0.9448	test_accuracy: 0.8921	test_loss: nan	
23test_auc: 0.9426	test_accuracy: 0.8886	test_loss: nan	
24test_auc: 0.9407	test_accuracy: 0.8910	test_loss: nan	
25test_auc: 0.9396	test_accuracy: 0.8882	test_loss: nan	
26test_auc: 0.9376	test_accuracy: 0.8849	test_loss: nan	
27test_auc: 0.9391	test_accuracy: 0.8839	test_loss: nan	
28test_auc: 0.9413	test_accuracy: 0.8890	test_loss: nan	
29test_auc: 0.9356	test_accuracy: 0.8836	test_loss: nan	
30test_auc: 0.9399	test_accuracy: 0.8878	test_loss: nan	
31test_auc: 0.9336	test_accuracy: 0.8810	test_loss: nan	
32test_auc: 0.9386	test_accuracy: 0.8884	test_loss: nan	
33test_auc: 0.9373	test_accuracy: 0.8889	test_loss: nan	
34test_auc: 0.9332	test_accuracy: 0.8801	test_loss: nan	
35test_auc: 0.9330	test_accuracy: 0.8815	test_loss: nan	
36test_auc: 0.9341	test_accuracy: 0.8835	test_loss: nan	
37test_auc: 0.9426	test_accuracy: 0.8875	test_loss: nan	
38test_auc: 0.9399	test_accuracy: 0.8872	test_loss: nan	
39test_auc: 0.9416	test_accuracy: 0.8852	test_loss: nan	
40test_auc: 0.9379	test_accuracy: 0.8870	test_loss: nan	
41test_auc: 0.9412	test_accuracy: 0.8920	test_loss: nan	
42test_auc: 0.9416	test_accuracy: 0.8876	test_loss: nan	
43test_auc: 0.9370	test_accuracy: 0.8871	test_loss: nan	
44test_auc: 0.9383	test_accuracy: 0.8884	test_loss: nan	
45test_auc: 0.9364	test_accuracy: 0.8793	test_loss: nan	
46test_auc: 0.9414	test_accuracy: 0.8894	test_loss: nan	
47test_auc: 0.9341	test_accuracy: 0.8768	test_loss: nan	
48test_auc: 0.9341	test_accuracy: 0.8757	test_loss: nan	
49test_auc: 0.9402	test_accuracy: 0.8903	test_loss: nan	
50test_auc: 0.9390	test_accuracy: 0.8881	test_loss: nan	
51test_auc: 0.9387	test_accuracy: 0.8885	test_loss: nan	
52test_auc: 0.9411	test_accuracy: 0.8896	test_loss: nan	
53test_auc: 0.9421	test_accuracy: 0.8898	test_loss: nan	
54test_auc: 0.9389	test_accuracy: 0.8835	test_loss: nan	
55test_auc: 0.9432	test_accuracy: 0.8954	test_loss: nan	
56test_auc: 0.9331	test_accuracy: 0.8768	test_loss: nan	
57test_auc: 0.9412	test_accuracy: 0.8937	test_loss: nan	
58test_auc: 0.9451	test_accuracy: 0.8881	test_loss: nan	
59test_auc: 0.9385	test_accuracy: 0.8832	test_loss: nan	
60test_auc: 0.9412	test_accuracy: 0.8888	test_loss: nan	
61test_auc: 0.9381	test_accuracy: 0.8870	test_loss: nan	
62test_auc: 0.9364	test_accuracy: 0.8855	test_loss: nan	
63test_auc: 0.9425	test_accuracy: 0.8879	test_loss: nan	
64test_auc: 0.9458	test_accuracy: 0.8950	test_loss: nan	
65test_auc: 0.9366	test_accuracy: 0.8799	test_loss: nan	
66test_auc: 0.9369	test_accuracy: 0.8847	test_loss: nan	
67test_auc: 0.9393	test_accuracy: 0.8870	test_loss: nan	
68test_auc: 0.9386	test_accuracy: 0.8836	test_loss: nan	
69test_auc: 0.9399	test_accuracy: 0.8876	test_loss: nan	
70test_auc: 0.9395	test_accuracy: 0.8862	test_loss: nan	
71test_auc: 0.9427	test_accuracy: 0.8874	test_loss: nan	
72test_auc: 0.9458	test_accuracy: 0.8971	test_loss: nan	
73test_auc: 0.9454	test_accuracy: 0.8985	test_loss: nan	
74test_auc: 0.9407	test_accuracy: 0.8891	test_loss: nan	
75test_auc: 0.9481	test_accuracy: 0.8978	test_loss: nan	
76test_auc: 0.9404	test_accuracy: 0.8910	test_loss: nan	
77test_auc: 0.9414	test_accuracy: 0.8929	test_loss: nan	
78test_auc: 0.9406	test_accuracy: 0.8905	test_loss: nan	
79test_auc: 0.9383	test_accuracy: 0.8886	test_loss: nan	
80test_auc: 0.9431	test_accuracy: 0.8850	test_loss: nan	
81test_auc: 0.9392	test_accuracy: 0.8918	test_loss: nan	
82test_auc: 0.9411	test_accuracy: 0.8845	test_loss: nan	
83test_auc: 0.9399	test_accuracy: 0.8871	test_loss: nan	
84test_auc: 0.9438	test_accuracy: 0.8954	test_loss: nan	
85test_auc: 0.9376	test_accuracy: 0.8833	test_loss: nan	
86test_auc: 0.9438	test_accuracy: 0.8984	test_loss: nan	
87test_auc: 0.9411	test_accuracy: 0.8941	test_loss: nan	
88test_auc: 0.9399	test_accuracy: 0.8883	test_loss: nan	
89test_auc: 0.9415	test_accuracy: 0.8889	test_loss: nan	
90test_auc: 0.9332	test_accuracy: 0.8767	test_loss: nan	
91test_auc: 0.9364	test_accuracy: 0.8881	test_loss: nan	
92test_auc: 0.9403	test_accuracy: 0.8838	test_loss: nan	
93test_auc: 0.9440	test_accuracy: 0.8884	test_loss: nan	
94test_auc: 0.9340	test_accuracy: 0.8784	test_loss: nan	
95test_auc: 0.9364	test_accuracy: 0.8838	test_loss: nan	
96test_auc: 0.9314	test_accuracy: 0.8775	test_loss: nan	
97test_auc: 0.9398	test_accuracy: 0.8890	test_loss: nan	
98test_auc: 0.9381	test_accuracy: 0.8903	test_loss: nan	
99Epoch 6/20, loss : 0.24399, auc : 0.96080, accuracy : 0.90530
Epoch 6/20, valid auc : 0.92513, valid accuracy : 0.86209
Epoch 7/20, loss : 0.24071, auc : 0.96187, accuracy : 0.90662
Epoch 7/20, valid auc : 0.92526, valid accuracy : 0.86277
Epoch 8/20, loss : 0.23791, auc : 0.96276, accuracy : 0.90761
Epoch 8/20, valid auc : 0.92515, valid accuracy : 0.86275
Epoch 9/20, loss : 0.23555, auc : 0.96350, accuracy : 0.90852
Epoch 9/20, valid auc : 0.92484, valid accuracy : 0.86225
Epoch 10/20, loss : 0.23343, auc : 0.96415, accuracy : 0.90923
Epoch 10/20, valid auc : 0.92472, valid accuracy : 0.86233
Epoch 11/20, loss : 0.23154, auc : 0.96475, accuracy : 0.90983
Epoch 11/20, valid auc : 0.92522, valid accuracy : 0.86397
Epoch 12/20, loss : 0.22988, auc : 0.96527, accuracy : 0.91042
Epoch 12/20, valid auc : 0.92458, valid accuracy : 0.86231
Epoch 13/20, loss : 0.22850, auc : 0.96567, accuracy : 0.91087
Epoch 13/20, valid auc : 0.92400, valid accuracy : 0.86167
Epoch 14/20, loss : 0.22726, auc : 0.96604, accuracy : 0.91123
Epoch 14/20, valid auc : 0.92448, valid accuracy : 0.86305
Epoch 15/20, loss : 0.22620, auc : 0.96637, accuracy : 0.91160
Epoch 15/20, valid auc : 0.92403, valid accuracy : 0.86218
Epoch 16/20, loss : 0.22513, auc : 0.96671, accuracy : 0.91200
Epoch 16/20, valid auc : 0.92332, valid accuracy : 0.86085
Epoch 17/20, loss : 0.22407, auc : 0.96701, accuracy : 0.91226
Epoch 17/20, valid auc : 0.92306, valid accuracy : 0.86094
Epoch 18/20, loss : 0.22306, auc : 0.96733, accuracy : 0.91261
Epoch 18/20, valid auc : 0.92260, valid accuracy : 0.86003
Epoch 19/20, loss : 0.22189, auc : 0.96768, accuracy : 0.91302
Epoch 19/20, valid auc : 0.92294, valid accuracy : 0.86120
Epoch 20/20, loss : 0.22074, auc : 0.96802, accuracy : 0.91342
Epoch 20/20, valid auc : 0.92221, valid accuracy : 0.86017
best outcome: best epoch: 5.0000
valid_auc: 0.9255	valid_accuracy: 0.8633	valid_loss: 0.3430	
test_auc: 0.9381	test_accuracy: 0.8903	test_loss: nan	
result[0.6245381062386901, 0.8590637124910323, 0.921186012269594, 0.9383293701930157, 0.9404128112474788, 0.9403651921954462, 0.939216013930221, 0.9430306591129715, 0.9438307453368464, 0.944089920392783, 0.9425914206911975, 0.9411205821150385, 0.9408906909019714, 0.9399684414448195, 0.9442937953769336, 0.942534622318694, 0.9419209646546741, 0.9409664583112588, 0.9405912273737177, 0.9426145884203994, 0.9438241106510067, 0.9425546859412283, 0.9400930041541645, 0.9447938617938445, 0.9425960473510215, 0.9407044028814119, 0.9396356924174762, 0.9376081322746012, 0.9390809646904666, 0.941296876099579, 0.935584546394161, 0.9399403232927512, 0.933649646064962, 0.9385631538404037, 0.9372539308096101, 0.9332033475558031, 0.9330408507933593, 0.9341139913592554, 0.9426073144094953, 0.9398919161945681, 0.9416256526762985, 0.9378888996631073, 0.941176775091628, 0.9415702556675654, 0.9369559194589074, 0.9382832891302517, 0.9363962407923416, 0.9413613406678333, 0.9340924346405016, 0.9340736714771581, 0.940168134540665, 0.9390301192984668, 0.9387033684695263, 0.9410664050063415, 0.9421282832934785, 0.9389199957965787, 0.94319425015202, 0.933058129578988, 0.9412286380534842, 0.9451403372007479, 0.9384990343051596, 0.9411778884854323, 0.9380589933879331, 0.9364247109617387, 0.9424898730758846, 0.9458097828225105, 0.9366443508840002, 0.9368996372430471, 0.9392547887693519, 0.9385575368358725, 0.9399223057232868, 0.9395290841077263, 0.942670081749323, 0.9458056868241891, 0.9454004801057685, 0.9407044834980915, 0.9480762251081054, 0.940447783890156, 0.9414258657852309, 0.9406313362533064, 0.9382557588128952, 0.9430855089471937, 0.9392276436743711, 0.9411248082548975, 0.9399312826889769, 0.9438451227159053, 0.9376414288763965, 0.9437994167693835, 0.9411151880804244, 0.9399158876395455, 0.9415473719320372, 0.9331994734913873, 0.9364040709026911, 0.9403379373937535, 0.944000744476174, 0.9339649104769013, 0.9363611713045489, 0.9313577532123893, 0.9398326477385017, 0.9380682553873663]
